,arguments,n_sentences,n_args,inf_dens,init_coms,bdd_local_time
153,"[[5, -1], [8, -4, 5], [-3, 1], [-6, -3], [-2, 7, 4], [8, 1, 7], [-7, 6, 2], [-6, 4, -7]]",8,8,0.34881832929638124,"{5, 8, -6, -3, -2}",0.021463800001583877
154,"[[5, -1], [8, -4, 5], [-3, 1], [-6, -3], [-2, 7, 4], [8, 1, 7], [-7, 6, 2], [-6, 4, -7]]",8,8,0.34881832929638124,"{1, 5, 7, -8, -3, -2}",0.023692299999311217
155,"[[5, -1], [8, -4, 5], [-3, 1], [-6, -3], [-2, 7, 4], [8, 1, 7], [-7, 6, 2], [-6, 4, -7]]",8,8,0.34881832929638124,"{1, 2, 5, 6, -7, -3}",0.02206529999966733
156,"[[6, -2, -8], [-4, -8], [1, 6], [3, -2], [-7, 6], [-2, -8, -1], [-1, 2, -4], [-1, 7, 3]]",8,8,0.375,"{1, 2, 3, -8, -5, -4}",0.019219199999497505
157,"[[6, -2, -8], [-4, -8], [1, 6], [3, -2], [-7, 6], [-2, -8, -1], [-1, 2, -4], [-1, 7, 3]]",8,8,0.375,"{6, -1, -8, -7, -5, -3, -2}",0.028884399998787558
158,"[[6, -2, -8], [-4, -8], [1, 6], [3, -2], [-7, 6], [-2, -8, -1], [-1, 2, -4], [-1, 7, 3]]",8,8,0.375,"{3, 6, -7, -5, -1}",0.01873379999960889
159,"[[7, 3, 4], [-6, 1, 3], [5, -1], [-8, 2, 5], [-3, 2], [2, -7], [4, 8], [5, -7]]",8,8,0.3018796874098555,"{1, 3, 6, 8, -5}",0.023729000000457745
160,"[[7, 3, 4], [-6, 1, 3], [5, -1], [-8, 2, 5], [-3, 2], [2, -7], [4, 8], [5, -7]]",8,8,0.3018796874098555,"{1, -6, -5, 4}",0.01797660000011092
161,"[[7, 3, 4], [-6, 1, 3], [5, -1], [-8, 2, 5], [-3, 2], [2, -7], [4, 8], [5, -7]]",8,8,0.3018796874098555,"{1, 4, 6, 7, -3}",0.020762399999512127
162,"[[-6, 2, 4], [3, -5, 2], [-7, 1, 5], [-8, -1], [8, -5, 1], [-7, -5, 8], [-3, -1], [-4, -5]]",8,8,0.28400994317960016,"{1, 3, 7, -6, -5}",0.01909960000011779
163,"[[-6, 2, 4], [3, -5, 2], [-7, 1, 5], [-8, -1], [8, -5, 1], [-7, -5, 8], [-3, -1], [-4, -5]]",8,8,0.28400994317960016,"{-8, -3, -2, 7}",0.020106699999814737
164,"[[-6, 2, 4], [3, -5, 2], [-7, 1, 5], [-8, -1], [8, -5, 1], [-7, -5, 8], [-3, -1], [-4, -5]]",8,8,0.28400994317960016,"{-7, -5, -1}",0.018717599999945378
165,"[[2, -4], [7, -1, -2], [3, 6, 7], [8, -4], [4, 1, 2], [-6, 1, 8], [5, -8], [1, 4], [-4, -2]]",8,9,0.3588396228818792,"{2, 5, -7, -4, -3, -1}",0.019493199999487842
166,"[[2, -4], [7, -1, -2], [3, 6, 7], [8, -4], [4, 1, 2], [-6, 1, 8], [5, -8], [1, 4], [-4, -2]]",8,9,0.3588396228818792,"{2, 6, -8, -5, -1}",0.0165737999996054
167,"[[2, -4], [7, -1, -2], [3, 6, 7], [8, -4], [4, 1, 2], [-6, 1, 8], [5, -8], [1, 4], [-4, -2]]",8,9,0.3588396228818792,"{2, -8, -4, -3, -1}",0.015891899998678127
168,"[[-4, -8], [2, -8], [1, -2], [-7, -6, 2], [-3, 4], [-4, 3, 6], [5, 2], [5, -3], [-8, -4]]",8,9,0.478759374819711,"{-8, -7, 3, 4}",0.02101089999996475
169,"[[-4, -8], [2, -8], [1, -2], [-7, -6, 2], [-3, 4], [-4, 3, 6], [5, 2], [5, -3], [-8, -4]]",8,9,0.478759374819711,"{-6, 3, 4, -2}",0.02690729999994801
170,"[[-4, -8], [2, -8], [1, -2], [-7, -6, 2], [-3, 4], [-4, 3, 6], [5, 2], [5, -3], [-8, -4]]",8,9,0.478759374819711,"{1, 4, 6, 8, -5, -2}",0.020584500000040862
171,"[[-3, 4], [2, -3], [5, 2], [8, -3], [-7, -4], [-1, -4], [-6, 7], [1, -8, 4], [2, -7]]",8,9,0.603759374819711,"{2, 5, 7, -6, -4, -3}",0.020109699999011355
172,"[[-3, 4], [2, -3], [5, 2], [8, -3], [-7, -4], [-1, -4], [-6, 7], [1, -8, 4], [2, -7]]",8,9,0.603759374819711,"{1, 4, -7, -6, -2}",0.019828200000119978
173,"[[-3, 4], [2, -3], [5, 2], [8, -3], [-7, -4], [-1, -4], [-6, 7], [1, -8, 4], [2, -7]]",8,9,0.603759374819711,"{-7, 4, -1, 6}",0.02864659999977448
174,"[[4, -2, 1], [8, 2], [5, -1], [7, -3, -2], [-5, 1, -3], [-6, 5], [-6, 2, 1], [6, -1, 5], [8, -4]]",8,9,0.4268796874098555,"{4, 6, -8, -5, -3, -2}",0.01947220000147354
175,"[[4, -2, 1], [8, 2], [5, -1], [7, -3, -2], [-5, 1, -3], [-6, 5], [-6, 2, 1], [6, -1, 5], [8, -4]]",8,9,0.4268796874098555,"{4, -7, -6, -5, -3, -1}",0.021900200001255143
176,"[[4, -2, 1], [8, 2], [5, -1], [7, -3, -2], [-5, 1, -3], [-6, 5], [-6, 2, 1], [6, -1, 5], [8, -4]]",8,9,0.4268796874098555,"{1, 2, 3, -8, -7, -4}",0.03024100000038743
177,"[[2, 8], [5, -1, -2], [-4, 3, 2], [-6, 8], [7, 1], [5, -8, 3], [1, 3, 2], [6, 5], [1, -2, 7]]",8,9,0.31757104767033784,"{2, -5, -4, 7}",0.020261200001186808
178,"[[2, 8], [5, -1, -2], [-4, 3, 2], [-6, 8], [7, 1], [5, -8, 3], [1, 3, 2], [6, 5], [1, -2, 7]]",8,9,0.31757104767033784,"{5, 6, -8, -7, -4, -1}",0.0211144000004424
179,"[[2, 8], [5, -1, -2], [-4, 3, 2], [-6, 8], [7, 1], [5, -8, 3], [1, 3, 2], [6, 5], [1, -2, 7]]",8,9,0.31757104767033784,"{4, 5, 7, -6, -3, -1}",0.025474099998973543
180,"[[-7, -3, 8], [-1, -3], [-5, -8], [9, 5], [-2, -5], [4, 6, -1], [7, 2, -4], [-8, 9, -5]]",9,8,0.335857786277787,"{3, 4, 9, -5, -2}",0.02536569999938365
181,"[[-7, -3, 8], [-1, -3], [-5, -8], [9, 5], [-2, -5], [4, 6, -1], [7, 2, -4], [-8, 9, -5]]",9,8,0.335857786277787,"{9, -1, -2}",0.022388299999875017
182,"[[-7, -3, 8], [-1, -3], [-5, -8], [9, 5], [-2, -5], [4, 6, -1], [7, 2, -4], [-8, 9, -5]]",9,8,0.335857786277787,"{6, 7, 8, 9, -1, -4, -3, -2}",0.03344160000051488
183,"[[-7, -6], [5, -1, 6], [9, 5], [-3, -2, 7], [4, 7], [8, 2], [2, 4], [-4, -3]]",9,8,0.31896855367278154,"{1, 3, 6, 7, -9, -8, -5, -4}",0.025292599999374943
184,"[[-7, -6], [5, -1, 6], [9, 5], [-3, -2, 7], [4, 7], [8, 2], [2, 4], [-4, -3]]",9,8,0.31896855367278154,"{2, 9, -6, -4, -3, -1}",0.03543050000007497
185,"[[-7, -6], [5, -1, 6], [9, 5], [-3, -2, 7], [4, 7], [8, 2], [2, 4], [-4, -3]]",9,8,0.31896855367278154,"{6, -1, -9, -7, -4, -2}",0.032688000001144246
186,"[[-4, -6, -1], [-5, -1], [7, 8, -5], [-2, 9, 8], [3, -2], [1, -6, -4], [9, -8], [-3, -2, -4]]",9,8,0.2539727202593197,"{2, 3, 7, 9, -6, -5}",0.028572000001076958
187,"[[-4, -6, -1], [-5, -1], [7, 8, -5], [-2, 9, 8], [3, -2], [1, -6, -4], [9, -8], [-3, -2, -4]]",9,8,0.2539727202593197,"{1, 2, 3, 4, -9, -8, -7, -5}",0.03127099999983329
188,"[[-4, -6, -1], [-5, -1], [7, 8, -5], [-2, 9, 8], [3, -2], [1, -6, -4], [9, -8], [-3, -2, -4]]",9,8,0.2539727202593197,"{8, -1, -9, -6, -5, -3, -2}",0.034435499999744934
189,"[[-1, -3, -2], [-5, 1], [8, 6, -1], [-9, 3], [7, -4, -2], [2, -7, -3], [-3, -2, -7], [-1, -6]]",9,8,0.24078999842613985,"{-4, 5, -9}",0.020581999999194522
190,"[[-1, -3, -2], [-5, 1], [8, 6, -1], [-9, 3], [7, -4, -2], [2, -7, -3], [-3, -2, -7], [-1, -6]]",9,8,0.24078999842613985,"{1, 3, 5, 8, -9, -4}",0.022755899999538087
191,"[[-1, -3, -2], [-5, 1], [8, 6, -1], [-9, 3], [7, -4, -2], [2, -7, -3], [-3, -2, -7], [-1, -6]]",9,8,0.24078999842613985,"{1, 2, 6, -9, -8}",0.025575100000423845
192,"[[-5, -7], [1, 4, -5], [3, -8, -4], [9, -8], [6, -7], [-2, 3], [3, -9, -8], [3, 4]]",9,8,0.36973051755872277,"{3, 4, 9, -1, -7, -6, -5, -2}",0.03309339999941585
193,"[[-5, -7], [1, 4, -5], [3, -8, -4], [9, -8], [6, -7], [-2, 3], [3, -9, -8], [3, 4]]",9,8,0.36973051755872277,"{1, 6, -8, -7, -5, -4, -3, -2}",0.024592100000518258
194,"[[-5, -7], [1, 4, -5], [3, -8, -4], [9, -8], [6, -7], [-2, 3], [3, -9, -8], [3, 4]]",9,8,0.36973051755872277,"{4, 7, 8, -6, -3}",0.02443649999986519
195,"[[7, -5], [8, -5], [6, -7], [-2, 9, 8], [4, -1, -5], [3, -2], [-4, -3, 5], [-2, 4, 7], [7, 6]]",9,9,0.37944861103098265,"{-6, 5, -9}",0.02743469999950321
196,"[[7, -5], [8, -5], [6, -7], [-2, 9, 8], [4, -1, -5], [3, -2], [-4, -3, 5], [-2, 4, 7], [7, 6]]",9,9,0.37944861103098265,"{-5, 4, -3, 7}",0.02277950000097917
197,"[[7, -5], [8, -5], [6, -7], [-2, 9, 8], [4, -1, -5], [3, -2], [-4, -3, 5], [-2, 4, 7], [7, 6]]",9,9,0.37944861103098265,"{9, 3, -5}",0.02388229999996838
198,"[[1, 6], [-7, -1], [-9, -5, 1], [-2, 6], [-3, -2], [-8, -2], [-3, 7, 1], [-1, -6, 7], [-4, 7]]",9,9,0.29957991686921076,"{2, -8, -7, -3, -1}",0.02489879999848199
199,"[[1, 6], [-7, -1], [-9, -5, 1], [-2, 6], [-3, -2], [-8, -2], [-3, 7, 1], [-1, -6, 7], [-4, 7]]",9,9,0.29957991686921076,"{6, 7, 9, -8, -1}",0.033677600000373786
200,"[[1, 6], [-7, -1], [-9, -5, 1], [-2, 6], [-3, -2], [-8, -2], [-3, 7, 1], [-1, -6, 7], [-4, 7]]",9,9,0.29957991686921076,"{9, 3, -4, -5}",0.02196899999944435
201,"[[-1, -8], [7, 6, 8], [5, -2, -1], [4, -3, -8], [-2, 9, -7], [7, -8, -4], [3, 8], [7, 3], [6, 1, 7]]",9,9,0.2936053328202129,"{2, 3, 6, 7, 9, -5}",0.02691200000117533
202,"[[-1, -8], [7, 6, 8], [5, -2, -1], [4, -3, -8], [-2, 9, -7], [7, -8, -4], [3, 8], [7, 3], [6, 1, 7]]",9,9,0.2936053328202129,"{3, 5, 8, -9, -4, -1}",0.032478200000696233
203,"[[-1, -8], [7, 6, 8], [5, -2, -1], [4, -3, -8], [-2, 9, -7], [7, -8, -4], [3, 8], [7, 3], [6, 1, 7]]",9,9,0.2936053328202129,"{6, 7, 8, -9, -3, -2}",0.03739549999954761
204,"[[3, 8, 5], [-9, 1, 8], [7, -6, 9], [4, -2, 7], [-1, 4], [-2, -1], [-9, -3], [7, -6], [1, -5, 8]]",9,9,0.3100607371523389,"{2, 4, -9, -7, -3}",0.027707299999747192
205,"[[3, 8, 5], [-9, 1, 8], [7, -6, 9], [4, -2, 7], [-1, 4], [-2, -1], [-9, -3], [7, -6], [1, -5, 8]]",9,9,0.3100607371523389,"{3, 6, 7, 9, -1, -5, -2}",0.047781000001123175
206,"[[3, 8, 5], [-9, 1, 8], [7, -6, 9], [4, -2, 7], [-1, 4], [-2, -1], [-9, -3], [7, -6], [1, -5, 8]]",9,9,0.3100607371523389,"{5, -7, -4, -3, -2}",0.023489000001063687
207,"[[-5, 9], [2, 9], [7, 1, -5], [8, 1], [-6, -2], [-3, -4, 7], [4, -1, 8], [-6, -3], [6, -2]]",9,9,0.37944861103098265,"{1, 2, 3, 6, 7, -9, -8, -5}",0.036087399999814807
208,"[[-5, 9], [2, 9], [7, 1, -5], [8, 1], [-6, -2], [-3, -4, 7], [4, -1, 8], [-6, -3], [6, -2]]",9,9,0.37944861103098265,"{4, -8, -7, -3, -2}",0.020278800000596675
209,"[[-5, 9], [2, 9], [7, 1, -5], [8, 1], [-6, -2], [-3, -4, 7], [4, -1, 8], [-6, -3], [6, -2]]",9,9,0.37944861103098265,"{5, 6, -7, -4, -2}",0.02287379999870609
210,"[[-3, 8, -7], [-9, 8], [2, 6, 9], [4, 2], [-1, 5, -3], [9, 3, 4], [-3, -5], [9, -7, -5], [3, 8], [6, -9]]",9,10,0.35762669849726003,"{-8, 2, 6, -9}",0.022436699999161647
211,"[[-3, 8, -7], [-9, 8], [2, 6, 9], [4, 2], [-1, 5, -3], [9, 3, 4], [-3, -5], [9, -7, -5], [3, 8], [6, -9]]",9,10,0.35762669849726003,"{2, 3, 6, 8, 9, -7, -5}",0.03310050000072806
212,"[[-3, 8, -7], [-9, 8], [2, 6, 9], [4, 2], [-1, 5, -3], [9, 3, 4], [-3, -5], [9, -7, -5], [3, 8], [6, -9]]",9,10,0.35762669849726003,"{2, 3, 4, 8, 9}",0.02341800000067451
213,"[[5, -1], [6, 8, -1], [2, 6], [4, -3, 1], [7, -6], [8, 9, -6], [1, -7, -6], [6, 5], [-8, -7, 1], [-5, 7, 4]]",9,10,0.3491132227636031,"{1, 2, 5, 9, -8, -4}",0.02807080000093265
214,"[[5, -1], [6, 8, -1], [2, 6], [4, -3, 1], [7, -6], [8, 9, -6], [1, -7, -6], [6, 5], [-8, -7, 1], [-5, 7, 4]]",9,10,0.3491132227636031,"{5, 6, 7, -9, -4, -3, -2}",0.029560000000856235
215,"[[5, -1], [6, 8, -1], [2, 6], [4, -3, 1], [7, -6], [8, 9, -6], [1, -7, -6], [6, 5], [-8, -7, 1], [-5, 7, 4]]",9,10,0.3491132227636031,"{1, 5, -7, 9}",0.020692099998996127
216,"[[-6, -9], [4, -9], [-8, 2, 4], [3, -4], [-5, -8], [-1, 7, 4], [1, 7], [-7, -9, -2], [-8, 4, -7], [-7, 3]]",9,10,0.40085361969124883,"{1, 3, 4, -8, -7, -6}",0.026066799999171053
217,"[[-6, -9], [4, -9], [-8, 2, 4], [3, -4], [-5, -8], [-1, 7, 4], [1, 7], [-7, -9, -2], [-8, 4, -7], [-7, 3]]",9,10,0.40085361969124883,"{1, 2, 3, -8, -7, -6, -5, -4}",0.030456800001047668
218,"[[-6, -9], [4, -9], [-8, 2, 4], [3, -4], [-5, -8], [-1, 7, 4], [1, 7], [-7, -9, -2], [-8, 4, -7], [-7, 3]]",9,10,0.40085361969124883,"{3, 6, -9, -4, -1}",0.030025600000954
219,"[[7, -6, 9], [8, -7], [4, 9], [-5, -9], [-3, 1, 6], [2, -8, -7], [-2, -6, 9], [5, 4, 8], [-5, 9], [1, -7]]",9,10,0.31896855367278154,"{2, 4, 5, 9, -3}",0.026203199999145
220,"[[7, -6, 9], [8, -7], [4, 9], [-5, -9], [-3, 1, 6], [2, -8, -7], [-2, -6, 9], [5, 4, 8], [-5, 9], [1, -7]]",9,10,0.31896855367278154,"{-9, -7, -6, -5, -3, -2}",0.028379500001392444
221,"[[7, -6, 9], [8, -7], [4, 9], [-5, -9], [-3, 1, 6], [2, -8, -7], [-2, -6, 9], [5, 4, 8], [-5, 9], [1, -7]]",9,10,0.31896855367278154,"{5, -1, -9, -6, -4, -3, -2}",0.027688000000125612
222,"[[9, -1, 5], [6, -1], [3, -4, 9], [-2, 8, -6], [-7, 3], [8, 1, -2], [9, 8], [-6, -5, 8], [-5, 2], [-8, 1]]",9,10,0.3547383419935996,"{5, 8, 9, -1, -6, -4, -2}",0.02498860000014247
223,"[[9, -1, 5], [6, -1], [3, -4, 9], [-2, 8, -6], [-7, 3], [8, 1, -2], [9, 8], [-6, -5, 8], [-5, 2], [-8, 1]]",9,10,0.3547383419935996,"{9, -1, -7, -6, -5, -4, -3, -2}",0.031432300000233226
224,"[[9, -1, 5], [6, -1], [3, -4, 9], [-2, 8, -6], [-7, 3], [8, 1, -2], [9, 8], [-6, -5, 8], [-5, 2], [-8, 1]]",9,10,0.3547383419935996,"{1, 6, 8, -9, -7, -5, -4, -3, -2}",0.031665099999372615
225,"[[-2, -4], [-10, 5, 2], [-6, -9, -10], [-3, -2], [1, -4], [-8, -3], [-4, 2, 1], [-7, -6], [-6, 2]]",10,9,0.3752072486556415,"{1, 2, 3, 5, 6, -10, -8, -4}",0.03690950000054727
226,"[[-2, -4], [-10, 5, 2], [-6, -9, -10], [-3, -2], [1, -4], [-8, -3], [-4, 2, 1], [-7, -6], [-6, 2]]",10,9,0.3752072486556415,"{6, 9, 10, -8, -1}",0.027682399999321206
227,"[[-2, -4], [-10, 5, 2], [-6, -9, -10], [-3, -2], [1, -4], [-8, -3], [-4, 2, 1], [-7, -6], [-6, 2]]",10,9,0.3752072486556415,"{2, 10, -9, -8, -6, -4, -1}",0.031611700000212295
228,"[[8, -2, 10], [-5, -3, -8], [-6, -9, -5], [-4, -7, -8], [-6, 2, -3], [-1, 9], [3, -7, -2], [6, -2, -4], [-8, -4]]",10,9,0.21671099858352588,"{2, 6, 7, 10, -9, -8, -5, -3}",0.04600849999951606
229,"[[8, -2, 10], [-5, -3, -8], [-6, -9, -5], [-4, -7, -8], [-6, 2, -3], [-1, 9], [3, -7, -2], [6, -2, -4], [-8, -4]]",10,9,0.21671099858352588,"{3, 4, -9, -8, -7, -6, -1}",0.03680250000070373
230,"[[8, -2, 10], [-5, -3, -8], [-6, -9, -5], [-4, -7, -8], [-6, 2, -3], [-1, 9], [3, -7, -2], [6, -2, -4], [-8, -4]]",10,9,0.21671099858352588,"{3, 5, 8, 10, -9, -7, -6}",0.044490399999631336
231,"[[-8, -7], [-6, -3, 8], [-2, 7], [1, -7], [9, 8], [10, -4, 9], [2, -7, -10], [5, 2], [-2, 10, -8]]",10,9,0.2678071905112637,"{1, 2, 9, 10, -8, -5, -3}",0.040260900001158006
232,"[[-8, -7], [-6, -3, 8], [-2, 7], [1, -7], [9, 8], [10, -4, 9], [2, -7, -10], [5, 2], [-2, 10, -8]]",10,9,0.2678071905112637,"{1, 2, 3, 4, 9, -10, -8, -7, -6}",0.04260729999987234
233,"[[-8, -7], [-6, -3, 8], [-2, 7], [1, -7], [9, 8], [10, -4, 9], [2, -7, -10], [5, 2], [-2, 10, -8]]",10,9,0.2678071905112637,"{5, 6, 8, -10, -9, -7, -4, -1}",0.037070000000312575
234,"[[10, 7], [-6, -5, -10], [-1, 2, -6], [4, -7], [9, 1], [3, 8, 9], [-7, -1], [-3, -1, -10], [-6, -3, -10]]",10,9,0.279054663437105,"{1, 3, 5, 7, -10, -9, -8, -6}",0.04088649999903282
235,"[[10, 7], [-6, -5, -10], [-1, 2, -6], [4, -7], [9, 1], [3, 8, 9], [-7, -1], [-3, -1, -10], [-6, -3, -10]]",10,9,0.279054663437105,"{-9, -8, -6, -5, -4, -3, -2}",0.04298990000097547
236,"[[10, 7], [-6, -5, -10], [-1, 2, -6], [4, -7], [9, 1], [3, 8, 9], [-7, -1], [-3, -1, -10], [-6, -3, -10]]",10,9,0.279054663437105,"{1, 6, 7, 10, -4, -2}",0.02554280000003928
237,"[[9, 6, 4], [-8, 2, 6], [7, -9], [1, 9], [-10, -6], [-3, 5, -10], [-6, -10], [-10, -5, 7], [-5, -3]]",10,9,0.3327574658028505,"{1, 4, 6, 9, -10, -7, -2}",0.04195629999958328
238,"[[9, 6, 4], [-8, 2, 6], [7, -9], [1, 9], [-10, -6], [-3, 5, -10], [-6, -10], [-10, -5, 7], [-5, -3]]",10,9,0.3327574658028505,"{2, 10, 4, 5}",0.030648500000097556
239,"[[9, 6, 4], [-8, 2, 6], [7, -9], [1, 9], [-10, -6], [-3, 5, -10], [-6, -10], [-10, -5, 7], [-5, -3]]",10,9,0.3327574658028505,"{-3, -6, -4, 5}",0.02989290000004985
240,"[[9, -8], [3, -4, 9], [-2, -8], [5, -2], [10, -2], [6, 1, 10], [-7, 3], [1, -2], [-6, -7, 8], [-9, -2]]",10,10,0.30227200765000833,"{1, 5, 7, 8, 10, -9}",0.030057799998758128
241,"[[9, -8], [3, -4, 9], [-2, -8], [5, -2], [10, -2], [6, 1, 10], [-7, 3], [1, -2], [-6, -7, 8], [-9, -2]]",10,10,0.30227200765000833,"{2, 5, -8, -7, -6, -3, -1}",0.04212560000087251
242,"[[9, -8], [3, -4, 9], [-2, -8], [5, -2], [10, -2], [6, 1, 10], [-7, 3], [1, -2], [-6, -7, 8], [-9, -2]]",10,10,0.30227200765000833,"{1, 2, 9, 10, -5, -3}",0.03103740000005928
243,"[[-6, 3], [10, 5, -6], [-8, -7, 3], [-1, 10], [4, -3], [2, 9, -5], [-1, 5], [-10, 3], [-2, 3, 5], [-4, -5]]",10,10,0.4192645077942396,"{2, 10, -8, -7, -6, -1}",0.04066649999913352
244,"[[-6, 3], [10, 5, -6], [-8, -7, 3], [-1, 10], [4, -3], [2, 9, -5], [-1, 5], [-10, 3], [-2, 3, 5], [-4, -5]]",10,10,0.4192645077942396,"{10, -6, 7, -9}",0.026428900000610156
245,"[[-6, 3], [10, 5, -6], [-8, -7, 3], [-1, 10], [4, -3], [2, 9, -5], [-1, 5], [-10, 3], [-2, 3, 5], [-4, -5]]",10,10,0.4192645077942396,"{4, 8, 10, -1, -6, -5, -2}",0.02619770000092103
246,"[[8, -5, 7], [2, -7], [6, 7], [9, 3, -7], [-4, 2], [-1, 10, -5], [-1, 10], [3, -4], [-3, 1, 4], [2, -4, -9]]",10,10,0.3752072486556415,"{1, 2, 6, 7, 8, 9, -10, -4, -3}",0.03736240000034741
247,"[[8, -5, 7], [2, -7], [6, 7], [9, 3, -7], [-4, 2], [-1, 10, -5], [-1, 10], [3, -4], [-3, 1, 4], [2, -4, -9]]",10,10,0.3752072486556415,"{4, -10, -9, -7, -5, -3, -2}",0.03179740000086895
248,"[[8, -5, 7], [2, -7], [6, 7], [9, 3, -7], [-4, 2], [-1, 10, -5], [-1, 10], [3, -4], [-3, 1, 4], [2, -4, -9]]",10,10,0.3752072486556415,"{2, 3, 6, 8, -9, -7, -5, -4}",0.02437909999935073
249,"[[2, -10], [5, 10], [3, -10], [8, -1, -5], [9, 5], [-4, -6, -3], [1, -8, -4], [6, 8, -1], [-8, -9, 6], [7, -6]]",10,10,0.3733213459305099,"{1, 6, 10, -9, -5, -4}",0.044224400000530295
250,"[[2, -10], [5, 10], [3, -10], [8, -1, -5], [9, 5], [-4, -6, -3], [1, -8, -4], [6, 8, -1], [-8, -9, 6], [7, -6]]",10,10,0.3733213459305099,"{2, 3, 6, 10, -8, -7, -4, -1}",0.04988770000090881
251,"[[2, -10], [5, 10], [3, -10], [8, -1, -5], [9, 5], [-4, -6, -3], [1, -8, -4], [6, 8, -1], [-8, -9, 6], [7, -6]]",10,10,0.3733213459305099,"{2, 4, 10, -6, -3, -1}",0.034062200000335
252,"[[-8, -10], [4, 9, -10], [1, -5, -9], [-2, 7, -9], [6, -9], [-3, 4], [-6, 5, 2], [-9, -1], [-2, 1], [8, -2]]",10,10,0.46076825772212393,"{5, 9, -8, -6, -4, -1}",0.03701020000153221
253,"[[-8, -10], [4, 9, -10], [1, -5, -9], [-2, 7, -9], [6, -9], [-3, 4], [-6, 5, 2], [-9, -1], [-2, 1], [8, -2]]",10,10,0.46076825772212393,"{2, 5, 10, -4, -3}",0.024160300001312862
254,"[[-8, -10], [4, 9, -10], [1, -5, -9], [-2, 7, -9], [6, -9], [-3, 4], [-6, 5, 2], [-9, -1], [-2, 1], [8, -2]]",10,10,0.46076825772212393,"{1, 3, 6, 9, 10, -8}",0.030694900000526104
255,"[[4, -1, 9], [-6, 4], [10, -3, -9], [8, -2, -3], [5, -9], [8, 1, 6], [-10, 3, 2], [1, -8, 2], [-7, 5], [1, 3], [-9, -8]]",10,11,0.3752072486556415,"{5, -9, -8, -7, -6, -4, -2}",0.04211619999841787
256,"[[4, -1, 9], [-6, 4], [10, -3, -9], [8, -2, -3], [5, -9], [8, 1, 6], [-10, 3, 2], [1, -8, 2], [-7, 5], [1, 3], [-9, -8]]",10,11,0.3752072486556415,"{3, 10, -1, -9, -6, -4, -2}",0.03716259999964677
257,"[[4, -1, 9], [-6, 4], [10, -3, -9], [8, -2, -3], [5, -9], [8, 1, 6], [-10, 3, 2], [1, -8, 2], [-7, 5], [1, 3], [-9, -8]]",10,11,0.3752072486556415,"{1, 4, 5, 7, -9, -8, -6, -2}",0.04405399999996007
258,"[[-1, 2], [-4, 3, -2], [-5, -10, 2], [9, 7, -4], [-8, -2], [-6, 9, 7], [-9, -3, -1], [-7, -5], [-1, -3, 10], [-6, -9, 7], [4, -10]]",10,11,0.3696219251822897,"{5, 10, -8, -7, -4}",0.03010770000037155
259,"[[-1, 2], [-4, 3, -2], [-5, -10, 2], [9, 7, -4], [-8, -2], [-6, 9, 7], [-9, -3, -1], [-7, -5], [-1, -3, 10], [-6, -9, 7], [4, -10]]",10,11,0.3696219251822897,"{1, 4, 9, -8, -6, -2}",0.026441199999680975
260,"[[-1, 2], [-4, 3, -2], [-5, -10, 2], [9, 7, -4], [-8, -2], [-6, 9, 7], [-9, -3, -1], [-7, -5], [-1, -3, 10], [-6, -9, 7], [4, -10]]",10,11,0.3696219251822897,"{2, 3, 6, 8, 9, 10, -4, -1}",0.03198729999894567
261,"[[9, -7], [-3, -2, -7], [-1, 3], [4, -2], [5, 8, 4], [-10, 9], [6, 7], [-4, 9], [5, -7, -3], [-6, 7], [10, -6, -1]]",10,11,0.6415037499278844,"{3, 5, 6, 7, 8, 9, -10, -4}",0.032506800000192015
262,"[[9, -7], [-3, -2, -7], [-1, 3], [4, -2], [5, 8, 4], [-10, 9], [6, 7], [-4, 9], [5, -7, -3], [-6, 7], [10, -6, -1]]",10,11,0.6415037499278844,"{1, 4, 5, 6, 8, 9, -10, -7, -2}",0.03055330000097456
263,"[[9, -7], [-3, -2, -7], [-1, 3], [4, -2], [5, 8, 4], [-10, 9], [6, 7], [-4, 9], [5, -7, -3], [-6, 7], [10, -6, -1]]",10,11,0.6415037499278844,"{1, 2, 7, -6, -5, -4}",0.031052599999384256
264,"[[7, -3], [8, 4, 3], [6, -10, -3], [2, 5, -6], [-9, 1, 7], [5, -7, -4], [-7, -4, -6], [-1, 9, -3], [-5, 2, -1], [-8, -4], [-3, -5]]",10,11,0.32857544823338775,"{2, 5, 6, 7, 8, 10, -9, -3}",0.04317339999943215
265,"[[7, -3], [8, 4, 3], [6, -10, -3], [2, 5, -6], [-9, 1, 7], [5, -7, -4], [-7, -4, -6], [-1, 9, -3], [-5, 2, -1], [-8, -4], [-3, -5]]",10,11,0.32857544823338775,"{3, 4, 5, 6, 7, 9, 10, -1, -8, -2}",0.052453199999945355
266,"[[7, -3], [8, 4, 3], [6, -10, -3], [2, 5, -6], [-9, 1, 7], [5, -7, -4], [-7, -4, -6], [-1, 9, -3], [-5, 2, -1], [-8, -4], [-3, -5]]",10,11,0.32857544823338775,"{3, 4, 5, 10, -9, -7, -6, -2}",0.03716359999998531
267,"[[-6, 8], [-10, -8], [1, -7, -8], [5, 7], [2, -8], [-9, -4, 8], [4, 5, 9], [-10, 6, 9], [-3, 4], [9, -6], [-3, 7]]",10,11,0.4476438043942987,"{1, 6, 10, -9, -8, -4, -3, -2}",0.029421799999909126
